cow,lactation_number_in_data,TIME,avgtotalmotion,avgtotalsteps,avghoursstanding,avghourslying,avglyingbouts,avgrumination,avgactivity,date,calvdate,Activity,rumination,totalmotion,totalsteps,hoursstanding,hourslying,lyingbouts,predictedcalving,CalvingEaseScore,breed,calved,parity,daysprior,hoursbefore,CES,dayhour
1429,1,20,407.25,101.25,0.951759259,1.048240741,0.5,,,15DEC11:00:00:00,18-Dec-11,,,156,34,0.174444444,1.825555556,1,10,1,H,0,multiparous,-2,-58,1,20
1429,1,22,348.5833333,87,0.820208333,1.179791667,0.416666667,,,15DEC11:00:00:00,18-Dec-11,,,195,46,0.293611111,1.706388889,0,10,1,H,0,multiparous,-2,-56,1,22
1429,1,0,359.0833333,90,0.89525463,1.10474537,0.5,,,16DEC11:00:00:00,18-Dec-11,,,156,36,0.900555556,1.099444444,1,9,1,H,0,multiparous,-2,-54,1,0
1429,1,2,358.9166667,89.41666667,0.881759259,1.118240741,0.416666667,,,16DEC11:00:00:00,18-Dec-11,,,43,0,0,2,0,9,1,H,0,multiparous,-2,-52,1,2
1429,1,4,362.6666667,89.58333333,0.915046296,1.084953704,0.5,,,16DEC11:00:00:00,18-Dec-11,,,177,41,0.955555556,1.044444444,1,9,1,H,0,multiparous,-2,-50,1,4
1429,1,6,397.6666667,98.41666667,0.92625,1.07375,0.5,,,16DEC11:00:00:00,18-Dec-11,,,766,200,1.926944444,0.073055556,1,9,1,H,0,multiparous,-2,-48,1,6
1429,1,8,377.75,92.83333333,0.916458333,1.083541667,0.5,,,16DEC11:00:00:00,18-Dec-11,,,251,62,0.909444444,1.090555556,0,9,1,H,0,multiparous,-1,-46,1,8
1429,1,10,379.6666667,93.91666667,0.953356482,1.046643519,0.416666667,,,16DEC11:00:00:00,18-Dec-11,,,552,157,2,0,0,9,1,H,0,multiparous,-1,-44,1,10
1429,1,12,440.4166667,107.8333333,0.965694444,1.034305556,0.5,,,16DEC11:00:00:00,18-Dec-11,,,831,196,0.493333333,1.506666667,1,9,1,H,0,multiparous,-1,-42,1,12
1429,1,14,427.1666667,102.6666667,0.891111111,1.108888889,0.5,,,16DEC11:00:00:00,18-Dec-11,,,979,221,1.105,0.895,0,9,1,H,0,multiparous,-1,-40,1,14
1429,1,16,498.25,120.3333333,0.896574074,1.103425926,0.416666667,,,16DEC11:00:00:00,18-Dec-11,,,1843,451,2,0,0,9,1,H,0,multiparous,-1,-38,1,16
1429,1,18,542.8333333,131.3333333,0.949189815,1.050810185,0.583333333,,,16DEC11:00:00:00,18-Dec-11,,,565,132,0.631388889,1.368611111,2,9,1,H,0,multiparous,-1,-36,1,18
1429,1,20,621.9166667,147.75,1.032453704,0.967546296,0.583333333,,,16DEC11:00:00:00,18-Dec-11,,,1105,231,1.173611111,0.826388889,1,9,1,H,0,multiparous,-1,-34,1,20
1429,1,22,608.0833333,143.9166667,1.007986111,0.992013889,0.583333333,,,16DEC11:00:00:00,18-Dec-11,,,29,0,0,2,0,9,1,H,0,multiparous,-1,-32,1,22
1429,1,0,599.5,141.4166667,0.94625,1.05375,0.583333333,,,17DEC11:00:00:00,18-Dec-11,,,53,6,0.159722222,1.840277778,1,8,1,H,0,multiparous,-1,-30,1,0
1429,1,2,596.0833333,141.4166667,0.94625,1.05375,0.583333333,,,17DEC11:00:00:00,18-Dec-11,,,2,0,0,2,0,8,1,H,0,multiparous,-1,-28,1,2
1429,1,4,592.25,139.6666667,0.896666667,1.103333333,0.583333333,,,17DEC11:00:00:00,18-Dec-11,,,131,20,0.360555556,1.639444444,1,8,1,H,0,multiparous,-1,-26,1,4
1429,1,6,565.8333333,133.9166667,0.90275463,1.09724537,0.5,,,17DEC11:00:00:00,18-Dec-11,,,449,131,2,0,0,8,1,H,0,multiparous,-1,-24,1,6
1429,1,8,597.8333333,143.5833333,0.993634259,1.006365741,0.5,,,17DEC11:00:00:00,18-Dec-11,,,635,178,2,0,0,8,1,H,0,multiparous,0,-22,1,8
1429,1,10,611.5,147.3333333,0.993634259,1.006365741,0.5,,,17DEC11:00:00:00,18-Dec-11,,,716,202,2,0,0,8,1,H,0,multiparous,0,-20,1,10
1429,1,12,557.5,135,0.970787037,1.029212963,0.5,,,17DEC11:00:00:00,18-Dec-11,,,183,48,0.219166667,1.780833333,1,8,1,H,0,multiparous,0,-18,1,12
1429,1,14,503.4166667,123.8333333,0.957407407,1.042592593,0.5,,,17DEC11:00:00:00,18-Dec-11,,,330,87,0.944444444,1.055555556,0,8,1,H,0,multiparous,0,-16,1,14
1429,1,16,428.5,107.5,0.957407407,1.042592593,0.5,,,17DEC11:00:00:00,18-Dec-11,,,944,255,2,0,0,8,1,H,0,multiparous,0,-14,1,16
1429,1,18,402.4166667,101.75,0.938865741,1.061134259,0.416666667,,,17DEC11:00:00:00,18-Dec-11,,,252,63,0.408888889,1.591111111,1,8,1,H,0,multiparous,0,-12,1,18
1429,1,20,365.25,98.75,0.916689815,1.083310185,0.416666667,,,17DEC11:00:00:00,18-Dec-11,,,659,195,0.9075,1.0925,1,8,1,H,0,multiparous,0,-10,1,20
1429,1,22,381.8333333,103.3333333,1.000925926,0.999074074,0.5,,,17DEC11:00:00:00,18-Dec-11,,,228,55,1.010833333,0.989166667,1,8,1,H,0,multiparous,0,-8,1,22
1429,1,0,387,105.8333333,1.024166667,0.975833333,0.5,,,18DEC11:00:00:00,18-Dec-11,,,115,36,0.438611111,1.561388889,1,7,1,H,0,multiparous,0,-6,1,0
1429,1,2,569,150.75,1.187708333,0.812291667,0.583333333,,,18DEC11:00:00:00,18-Dec-11,,,2186,539,1.9625,0.0375,1,7,1,H,0,multiparous,0,-4,1,2
1429,1,4,597.1666667,158.4166667,1.24150463,0.75849537,0.75,,,18DEC11:00:00:00,18-Dec-11,,,469,112,1.006111111,0.993888889,3,7,1,H,1,multiparous,0,-2,1,4
1429,1,6,630.8333333,165.75,1.220509259,0.779490741,1,,,18DEC11:00:00:00,18-Dec-11,,,853,219,1.748055556,0.251944444,3,7,1,H,1,multiparous,0,0,1,6
1429,2,12,710.5833333,181.4166667,1.014421296,0.96474537,1.166666667,34.58333333,25.33333333,20JAN13:00:00:00,23-Jan-13,19.4,22,1434,359,1.656388889,0.343611111,1,10,1,H,0,multiparous,-2,-70,1,12
1429,2,14,620,157.3333333,0.913657407,1.065509259,1.25,30.08333333,26.2,20JAN13:00:00:00,23-Jan-13,37.6,0,229,55,0.503055556,1.496944444,2,10,1,H,0,multiparous,-2,-68,1,14
1429,2,16,605.1666667,155.3333333,0.932893519,1.046273148,1.333333333,28.33333333,25.66666667,20JAN13:00:00:00,23-Jan-13,26.8,0,1323,337,1.737777778,0.262222222,2,10,1,H,0,multiparous,-2,-66,1,16
1429,2,18,564.75,144.4166667,0.939351852,1.039814815,1.333333333,28.33333333,21.85833333,20JAN13:00:00:00,23-Jan-13,0,0,171,39,0.810833333,1.189166667,1,10,1,H,0,multiparous,-2,-64,1,18
1429,2,20,565.4166667,144.1666667,0.915810185,1.063356482,1.333333333,28.33333333,21.85833333,20JAN13:00:00:00,23-Jan-13,0,0,67,7,0.131388889,1.868611111,2,10,1,H,0,multiparous,-2,-62,1,20
1429,2,22,519.25,129.9166667,0.802361111,1.176805556,1.333333333,28.66666667,21.65833333,20JAN13:00:00:00,23-Jan-13,16,45,53,3,0.095277778,1.904722222,2,10,1,H,0,multiparous,-2,-60,1,22
1429,2,0,558.4166667,140,0.869490741,1.109675926,1.416666667,25.16666667,20.40833333,21JAN13:00:00:00,23-Jan-13,15.2,26,476,121,0.805555556,1.194444444,1,9,1,H,0,multiparous,-2,-58,1,0
1429,2,2,565.8333333,142.75,0.904259259,1.074907407,1.333333333,26.25,21.80833333,21JAN13:00:00:00,23-Jan-13,31.6,63,167,45,0.501944444,1.498055556,1,9,1,H,0,multiparous,-2,-56,1,2
1429,2,4,595.0833333,148,0.97462963,1.004537037,1.25,27.5,22.36666667,21JAN13:00:00:00,23-Jan-13,19.4,74,644,144,1.599444444,0.400555556,1,9,1,H,0,multiparous,-2,-54,1,4
1429,2,6,551.25,135.75,0.890717593,1.088449074,1.333333333,30.33333333,22.29166667,21JAN13:00:00:00,23-Jan-13,23.7,50,261,76,0.662222222,1.337777778,2,9,1,H,0,multiparous,-2,-52,1,6
1429,2,8,486.4166667,121.5833333,0.911550926,1.088449074,1.333333333,29.16666667,21.125,21JAN13:00:00:00,23-Jan-13,24.4,28,555,156,2,0,0,9,1,H,0,multiparous,-2,-50,1,8
1429,2,10,469.3333333,117.9166667,0.954791667,1.045208333,1.333333333,30.08333333,20.56666667,21JAN13:00:00:00,23-Jan-13,32.7,53,252,73,0.953611111,1.046388889,1,9,1,H,0,multiparous,-2,-48,1,10
1429,2,12,464.0833333,115.4166667,0.909421296,1.090578704,1.416666667,31.33333333,20.675,21JAN13:00:00:00,23-Jan-13,20.7,37,1371,329,1.111944444,0.888055556,2,9,1,H,0,multiparous,-1,-46,1,12
1429,2,14,534.4166667,131.0833333,0.90462963,1.09537037,1.333333333,33.33333333,20.59166667,21JAN13:00:00:00,23-Jan-13,36.6,24,1073,243,0.445555556,1.554444444,1,9,1,H,0,multiparous,-1,-44,1,14
1429,2,16,482.25,118.3333333,0.926481482,1.073518519,1.166666667,33.33333333,20.81666667,21JAN13:00:00:00,23-Jan-13,29.5,0,697,184,2,0,0,9,1,H,0,multiparous,-1,-42,1,16
1429,2,18,511.6666667,127.0833333,0.979236111,1.020763889,1.166666667,33.33333333,20.81666667,21JAN13:00:00:00,23-Jan-13,0,0,524,144,1.443888889,0.556111111,1,9,1,H,0,multiparous,-1,-40,1,18
1429,2,20,507.25,126.5,0.968287037,1.031712963,1,33.33333333,20.81666667,21JAN13:00:00:00,23-Jan-13,0,0,14,0,0,2,0,9,1,H,0,multiparous,-1,-38,1,20
1429,2,22,512.4166667,128,0.977685185,1.022314815,1.083333333,32.66666667,20.85,21JAN13:00:00:00,23-Jan-13,16.4,37,115,21,0.208055556,1.791944444,3,9,1,H,0,multiparous,-1,-36,1,22
1429,2,0,511.75,129.4166667,1.075277778,0.924722222,1.083333333,33.58333333,21.31666667,22JAN13:00:00:00,23-Jan-13,20.8,37,468,138,1.976666667,0.023333333,1,8,1,H,0,multiparous,-1,-34,1,0
1429,2,2,505.4166667,125.6666667,1.033449074,0.966550926,1,33.83333333,20.35,22JAN13:00:00:00,23-Jan-13,20,66,91,0,0,2,0,8,1,H,0,multiparous,-1,-32,1,2
1429,2,4,456.8333333,114.5833333,0.910439815,1.089560185,1.083333333,33.41666667,19.80833333,22JAN13:00:00:00,23-Jan-13,12.9,69,61,11,0.123333333,1.876666667,2,8,1,H,0,multiparous,-1,-30,1,4
1429,2,6,472.25,117.9166667,0.963819444,1.036180556,1,31.5,18.875,22JAN13:00:00:00,23-Jan-13,12.5,27,446,116,1.302777778,0.697222222,1,8,1,H,0,multiparous,-1,-28,1,6
1429,2,8,464.0833333,115.1666667,0.963819444,1.036180556,1,33.25,19.06666667,22JAN13:00:00:00,23-Jan-13,26.7,49,457,123,2,0,0,8,1,H,0,multiparous,-1,-26,1,8
1429,2,10,480.6666667,120.25,1.051018519,0.948981482,0.916666667,28.83333333,18.54166667,22JAN13:00:00:00,23-Jan-13,26.4,0,451,134,2,0,0,8,1,H,0,multiparous,-1,-24,1,10
1429,2,12,384.1666667,97,0.980671296,1.019328704,0.833333333,25.75,16.81666667,22JAN13:00:00:00,23-Jan-13,0,0,213,50,0.267777778,1.732222222,1,8,1,H,0,multiparous,0,-22,1,12
1429,2,14,559.25,140.8333333,1.104421296,0.895578704,0.833333333,23.75,13.76666667,22JAN13:00:00:00,23-Jan-13,0,0,3174,769,1.930555556,0.069444444,1,8,1,H,0,multiparous,0,-20,1,14
1429,2,16,539.3333333,135.0833333,1.046898148,0.953101852,1,23.75,11.30833333,22JAN13:00:00:00,23-Jan-13,0,0,458,115,1.309722222,0.690277778,2,8,1,H,0,multiparous,0,-18,1,16
1429,2,18,536.9166667,133.0833333,1.046898148,0.953101852,1.25,23.75,11.30833333,22JAN13:00:00:00,23-Jan-13,0,0,495,120,1.443888889,0.556111111,4,8,1,H,0,multiparous,0,-16,1,18
1429,2,20,561.5833333,140.0833333,1.176898148,0.802268519,1.416666667,23.75,11.30833333,22JAN13:00:00:00,23-Jan-13,0,0,310,84,1.56,0.19,2,8,1,H,0,multiparous,0,-14,1,20
1429,2,22,600.0833333,151.5833333,1.305393519,0.652939815,1.166666667,23.25,13.56666667,22JAN13:00:00:00,23-Jan-13,43.5,31,577,159,1.75,0,0,8,1,H,0,multiparous,0,-12,1,22
1429,2,0,614.5,152.3333333,1.28625,0.672083333,1.416666667,22.16666667,15.15833333,23JAN13:00:00:00,23-Jan-13,39.9,24,641,147,1.746944444,0.253055556,4,7,1,H,0,multiparous,0,-10,1,0
1429,2,2,632.6666667,158.8333333,1.409953704,0.54837963,1.583333333,20.08333333,16.33333333,23JAN13:00:00:00,23-Jan-13,34.1,41,309,78,1.484444444,0.515555556,2,7,1,H,0,multiparous,0,-8,1,2
1429,2,4,642.5833333,161.1666667,1.468148148,0.448518519,1.5,16.41666667,18.06666667,23JAN13:00:00:00,23-Jan-13,33.7,25,180,39,0.821666667,0.678333333,1,7,1,H,0,multiparous,0,-6,1,4
1429,2,6,667.5833333,165.75,1.507268519,0.409398148,1.5,16.08333333,19.30833333,23JAN13:00:00:00,23-Jan-13,27.4,23,746,171,1.772222222,0.227777778,1,7,1,H,0,multiparous,0,-4,1,6
1429,2,8,759.25,187.9166667,1.444606482,0.451226852,1.583333333,12.58333333,19.225,23JAN13:00:00:00,23-Jan-13,25.7,7,1557,389,1.248055556,0.501944444,1,7,1,H,1,multiparous,0,-2,1,8
1429,2,10,809.6666667,197.5833333,1.444606482,0.451226852,1.583333333,13.91666667,21.39166667,23JAN13:00:00:00,23-Jan-13,52.4,16,1056,250,2,0,0,7,1,H,1,multiparous,0,0,1,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
